timestamp,device_id,device_type,latency_ms,packet_loss_percent,bandwidth_utilization,throughput_mbps,jitter_ms,cpu_usage_percent,memory_usage_percent,error_rate,interface_utilization,device_status,failure_type
2025-01-01T12:01:15+00:00,ac-7,access_switch,360.5,87.06,18.8,2.11,49.45,56.08,36.11,44.49,2.33,offline,link_failure
2025-01-01T12:01:20+00:00,co-6,core_switch,36.99,0.65,46.96,234.97,4.3,33.47,27.51,0.46,32.74,healthy,normal
2025-01-01T12:01:25+00:00,co-5,core_switch,107.08,5.04,89.26,474.29,11.72,92.38,65.81,0.89,91.3,warning,traffic_spike
2025-01-01T12:01:30+00:00,ac-6,access_switch,152.16,7.58,92.92,123.29,28.35,51.77,48.22,6.21,91.39,warning,congestion
2025-01-01T12:01:35+00:00,co-6,core_switch,117.29,3.52,69.07,156.48,7.56,89.11,97.55,5.6,74.81,warning,device_overload
2025-01-01T12:01:40+00:00,ac-1,access_switch,464.97,74.68,9.53,13.49,89.61,57.05,37.66,55.84,13.57,warning,link_failure
2025-01-01T12:01:45+00:00,cl-1,client,37.36,0.43,46.3,154.86,4.4,54.96,66.22,0.38,24.68,healthy,normal
2025-01-01T12:01:50+00:00,cl-3,client,108.56,13.39,86.61,132.03,34.21,71.13,56.17,1.38,99.41,warning,congestion
2025-01-01T12:01:55+00:00,ac-7,access_switch,28.55,1.1,38.9,175.89,2.82,56.63,66.15,0.12,47.89,healthy,normal
2025-01-01T12:02:00+00:00,ac-5,access_switch,26.67,0.6,27.02,228.86,3.4,16.76,54.66,0.18,19.06,healthy,normal
2025-01-01T12:02:05+00:00,co-4,core_switch,18.46,0.5,54.85,263.29,4.93,31.45,30.58,0.89,59.15,healthy,normal
2025-01-01T12:02:10+00:00,co-5,core_switch,38.65,0.14,57.38,160.53,4.93,23.08,57.15,0.72,32.02,healthy,normal
2025-01-01T12:02:15+00:00,da-4,database,16.77,0.73,29.63,110.79,2.87,38.05,30.2,0.75,43.37,healthy,normal
2025-01-01T12:02:20+00:00,co-5,core_switch,30.71,1.33,57.12,313.07,1.72,18.68,32.93,0.16,43.62,healthy,normal
2025-01-01T12:02:25+00:00,ac-3,access_switch,91.08,8.04,88.24,839.05,24.01,88.71,69.53,4.39,95.4,warning,traffic_spike
2025-01-01T12:02:30+00:00,se-6,server,23.73,0.13,64.38,232.56,1.43,56.95,32.59,0.57,49.01,healthy,normal
2025-01-01T12:02:35+00:00,se-5,server,10.17,0.19,32.34,191.87,4.34,55.38,35.57,0.14,27.13,healthy,normal
2025-01-01T12:02:40+00:00,ro-3,router,346.41,92.83,0.59,1.91,65.9,10.28,11.13,61.22,6.01,offline,device_failure
2025-01-01T12:02:45+00:00,ro-4,router,15.66,0.18,51.14,156.75,4.57,21.75,44.05,0.62,50.57,healthy,normal
2025-01-01T12:02:50+00:00,da-7,database,61.9,3.0,51.57,117.28,7.08,88.99,90.75,5.63,66.49,warning,device_overload
2025-01-01T12:02:55+00:00,se-4,server,32.96,0.53,33.8,202.04,5.8,19.3,39.58,0.77,46.85,healthy,normal
2025-01-01T12:03:00+00:00,ro-5,router,61.99,6.17,89.09,443.41,17.64,87.66,74.45,4.67,94.62,warning,traffic_spike
2025-01-01T12:03:05+00:00,da-6,database,92.1,7.37,98.93,152.46,31.62,61.73,44.53,1.88,86.46,warning,congestion
2025-01-01T12:03:10+00:00,co-8,core_switch,464.19,88.81,2.3,2.1,63.33,11.99,6.95,54.24,0.69,warning,device_failure
2025-01-01T12:03:15+00:00,cl-3,client,205.21,14.32,87.88,79.12,16.19,81.81,51.02,5.88,89.66,warning,congestion
2025-01-01T12:03:20+00:00,se-7,server,40.86,1.41,55.16,179.65,0.86,35.91,31.29,0.55,29.82,healthy,normal
2025-01-01T12:03:25+00:00,co-1,core_switch,20.31,1.46,46.3,308.61,5.46,29.02,24.47,0.42,53.01,healthy,normal
2025-01-01T12:03:30+00:00,co-4,core_switch,14.32,1.46,23.74,112.05,0.88,55.17,52.28,0.14,25.02,healthy,normal
2025-01-01T12:03:35+00:00,co-3,core_switch,17.9,0.02,52.8,146.58,2.4,18.19,49.22,0.41,40.79,healthy,normal
2025-01-01T12:03:40+00:00,co-4,core_switch,30.82,1.07,46.91,138.92,4.92,24.05,64.84,0.49,35.45,healthy,normal
2025-01-01T12:03:45+00:00,da-3,database,36.94,1.19,37.7,232.7,2.22,48.32,26.48,0.41,21.79,healthy,normal
2025-01-01T12:03:50+00:00,cl-2,client,133.86,6.45,75.55,109.53,20.03,92.75,94.75,1.98,52.06,warning,device_overload
2025-01-01T12:03:55+00:00,cl-2,client,23.64,0.82,35.25,258.73,2.89,21.63,28.37,0.27,47.3,healthy,normal
2025-01-01T12:04:00+00:00,se-2,server,335.79,88.48,3.57,0.46,86.48,10.02,5.62,61.19,2.38,offline,device_failure
2025-01-01T12:04:05+00:00,se-6,server,16.12,1.05,28.26,171.74,5.77,44.94,39.09,0.02,37.93,healthy,normal
2025-01-01T12:04:10+00:00,ac-8,access_switch,491.83,94.55,7.48,5.19,47.63,5.82,12.28,85.5,4.87,warning,device_failure
2025-01-01T12:04:15+00:00,ro-1,router,130.96,5.61,91.03,734.45,23.26,90.43,70.63,3.74,99.18,warning,traffic_spike
2025-01-01T12:04:20+00:00,ro-5,router,14.97,0.09,21.27,268.51,1.08,16.03,66.48,0.69,31.82,healthy,normal
2025-01-01T12:04:25+00:00,se-4,server,108.69,9.56,88.71,473.02,14.02,96.3,82.04,2.79,95.01,warning,traffic_spike
2025-01-01T12:04:30+00:00,co-2,core_switch,20.01,0.68,48.01,154.65,2.67,21.29,27.63,0.16,18.62,healthy,normal
2025-01-01T12:04:35+00:00,se-5,server,490.31,92.01,2.44,6.07,99.96,5.43,9.09,54.09,1.52,offline,device_failure
2025-01-01T12:04:40+00:00,se-3,server,39.15,1.47,53.43,112.18,2.12,56.85,28.62,0.88,58.88,healthy,normal
2025-01-01T12:04:45+00:00,co-7,core_switch,33.14,0.36,60.4,280.49,5.14,39.4,45.32,0.11,32.36,healthy,normal
2025-01-01T12:04:50+00:00,da-4,database,59.41,3.02,96.49,478.45,27.2,78.51,84.6,0.9,96.97,warning,traffic_spike
2025-01-01T12:04:55+00:00,co-6,core_switch,73.7,9.13,95.39,578.56,15.54,94.03,85.38,2.71,93.79,warning,traffic_spike
2025-01-01T12:05:00+00:00,cl-4,client,156.22,2.93,49.91,79.95,16.64,90.68,92.54,5.91,52.79,warning,device_overload
2025-01-01T12:05:05+00:00,ro-1,router,138.56,8.57,94.02,510.15,13.03,86.03,59.9,3.1,97.09,warning,traffic_spike
2025-01-01T12:05:10+00:00,cl-3,client,40.02,1.18,21.94,143.22,2.04,36.28,37.13,0.54,19.59,healthy,normal
2025-01-01T12:05:15+00:00,co-3,core_switch,112.73,4.52,68.42,65.01,13.44,98.77,99.42,2.19,82.91,warning,device_overload
2025-01-01T12:05:20+00:00,cl-7,client,166.8,7.31,84.97,60.88,15.92,87.41,85.33,7.07,87.16,warning,device_overload
2025-01-01T12:05:25+00:00,cl-7,client,137.2,9.82,99.27,627.04,10.39,90.7,71.83,0.84,90.39,warning,traffic_spike
2025-01-01T12:05:30+00:00,ac-7,access_switch,26.22,0.14,38.77,175.62,2.0,32.75,66.77,0.59,32.26,healthy,normal
2025-01-01T12:05:35+00:00,co-3,core_switch,146.76,12.61,90.34,119.7,16.75,77.99,52.73,1.2,86.98,warning,congestion
2025-01-01T12:05:40+00:00,ro-8,router,91.27,4.79,96.53,524.57,8.06,85.61,52.59,0.71,96.52,warning,traffic_spike
2025-01-01T12:05:45+00:00,da-7,database,25.67,0.54,25.19,284.38,2.9,19.81,67.31,0.54,35.37,healthy,normal
2025-01-01T12:05:50+00:00,se-5,server,133.01,7.41,92.65,168.0,15.45,57.86,66.05,2.32,98.29,warning,congestion
2025-01-01T12:05:55+00:00,se-6,server,85.87,7.96,60.64,173.63,7.18,93.08,97.18,1.28,53.0,warning,device_overload
2025-01-01T12:06:00+00:00,cl-1,client,207.91,73.06,18.77,13.57,49.41,34.21,56.89,47.0,16.36,offline,link_failure
2025-01-01T12:06:05+00:00,cl-7,client,40.46,1.21,34.84,187.7,1.78,35.38,31.93,0.26,38.41,healthy,normal
2025-01-01T12:06:10+00:00,ro-1,router,135.7,8.86,98.44,495.85,24.91,80.25,58.15,0.55,90.03,warning,traffic_spike
2025-01-01T12:06:15+00:00,cl-7,client,18.12,0.4,41.88,126.88,5.39,36.99,52.67,0.63,37.02,healthy,normal
2025-01-01T12:06:20+00:00,cl-4,client,11.25,0.73,19.97,315.23,3.91,44.04,35.72,0.65,29.28,healthy,normal
2025-01-01T12:06:25+00:00,ac-4,access_switch,440.7,89.9,5.39,0.28,82.35,5.21,3.17,45.88,5.97,warning,device_failure
2025-01-01T12:06:30+00:00,se-7,server,12.49,0.41,19.43,256.0,2.59,36.52,59.55,0.59,54.19,healthy,normal
2025-01-01T12:06:35+00:00,co-4,core_switch,128.62,10.17,92.2,136.83,23.6,76.39,73.03,2.54,94.12,warning,congestion
2025-01-01T12:06:40+00:00,se-5,server,12.03,1.15,32.82,189.46,3.08,44.19,33.8,0.43,41.8,healthy,normal
2025-01-01T12:06:45+00:00,co-6,core_switch,18.78,0.51,41.99,110.27,2.78,28.65,40.71,0.44,15.69,healthy,normal
2025-01-01T12:06:50+00:00,ac-8,access_switch,12.75,0.83,37.84,224.0,5.61,55.54,51.76,0.31,41.58,healthy,normal
2025-01-01T12:06:55+00:00,ro-8,router,121.73,8.33,97.13,587.96,21.64,73.54,64.65,0.96,91.0,warning,traffic_spike
2025-01-01T12:07:00+00:00,da-7,database,38.93,0.9,42.88,147.82,3.0,23.72,65.02,0.61,48.22,healthy,normal
2025-01-01T12:07:05+00:00,se-3,server,63.41,8.99,96.03,811.62,11.46,75.19,64.79,2.59,91.59,warning,traffic_spike
2025-01-01T12:07:10+00:00,co-4,core_switch,33.92,0.91,48.3,229.03,5.83,52.37,29.68,0.6,25.61,healthy,normal
2025-01-01T12:07:15+00:00,cl-4,client,164.03,8.85,83.95,70.94,34.44,68.05,45.88,2.54,94.35,warning,congestion
2025-01-01T12:07:20+00:00,cl-5,client,38.56,1.11,27.62,273.01,5.18,23.31,49.72,0.35,44.33,healthy,normal
2025-01-01T12:07:25+00:00,cl-6,client,102.29,7.61,90.45,562.26,26.66,74.84,76.34,4.35,94.92,warning,traffic_spike
2025-01-01T12:07:30+00:00,se-4,server,11.21,0.36,40.84,164.16,3.2,38.94,36.39,0.59,54.21,healthy,normal
2025-01-01T12:07:35+00:00,co-5,core_switch,374.81,81.62,12.51,2.5,89.56,57.55,29.49,22.06,9.31,offline,link_failure
2025-01-01T12:07:40+00:00,da-7,database,132.85,11.21,90.7,137.89,36.14,77.86,46.46,3.3,99.42,warning,congestion
2025-01-01T12:07:45+00:00,co-5,core_switch,337.87,99.49,0.37,7.2,91.14,6.89,7.64,61.26,7.12,offline,device_failure
2025-01-01T12:07:50+00:00,ac-7,access_switch,149.07,7.64,67.38,141.78,14.17,94.85,93.82,5.27,66.58,warning,device_overload
2025-01-01T12:07:55+00:00,ro-4,router,168.04,14.4,90.55,120.27,23.33,73.61,77.04,6.4,91.18,warning,congestion
2025-01-01T12:08:00+00:00,se-1,server,419.34,84.09,5.6,12.69,45.15,41.5,38.12,34.23,2.17,offline,link_failure
2025-01-01T12:08:05+00:00,cl-1,client,32.93,0.09,41.19,263.94,4.47,37.48,51.75,0.18,48.48,healthy,normal
2025-01-01T12:08:10+00:00,co-6,core_switch,183.91,4.7,94.78,81.74,23.87,58.9,51.48,1.74,92.74,warning,congestion
2025-01-01T12:08:15+00:00,cl-4,client,398.22,82.67,12.97,0.45,50.54,40.45,45.51,33.26,4.14,offline,link_failure
2025-01-01T12:08:20+00:00,ac-2,access_switch,13.71,0.41,53.38,159.91,3.26,33.69,57.78,0.64,45.46,healthy,normal
2025-01-01T12:08:25+00:00,se-3,server,37.5,0.42,46.92,200.14,5.01,25.69,44.95,0.22,19.21,healthy,normal
2025-01-01T12:08:30+00:00,ro-6,router,169.16,1.94,65.86,65.84,11.96,95.8,98.29,4.16,60.74,warning,device_overload
2025-01-01T12:08:35+00:00,ro-5,router,18.87,1.17,58.21,147.0,3.72,17.06,57.52,0.84,36.1,healthy,normal
2025-01-01T12:08:40+00:00,se-7,server,10.75,0.97,55.91,255.32,1.75,39.45,36.75,0.06,42.9,healthy,normal
2025-01-01T12:08:45+00:00,ro-5,router,226.93,15.75,98.49,66.46,34.9,71.48,74.15,4.32,87.57,warning,congestion
2025-01-01T12:08:50+00:00,ac-6,access_switch,20.69,0.88,33.63,176.74,2.37,41.43,30.52,0.89,45.11,healthy,normal
2025-01-01T12:08:55+00:00,cl-3,client,18.9,0.9,27.46,243.65,4.42,20.81,60.95,0.2,62.24,healthy,normal
2025-01-01T12:09:00+00:00,se-7,server,18.34,1.09,50.35,179.56,4.41,16.72,55.36,0.33,31.14,healthy,normal
2025-01-01T12:09:05+00:00,ro-8,router,324.22,97.29,5.83,5.68,62.26,4.69,4.86,45.45,1.38,offline,device_failure
2025-01-01T12:09:10+00:00,ro-6,router,190.05,5.15,86.58,87.31,16.89,46.52,61.54,3.5,98.97,warning,congestion
2025-01-01T12:09:15+00:00,se-5,server,36.92,0.18,56.36,167.76,5.53,42.53,26.77,0.07,41.23,healthy,normal
2025-01-01T12:09:20+00:00,co-3,core_switch,67.58,6.57,95.25,672.78,9.2,72.86,67.11,4.12,96.04,warning,traffic_spike
2025-01-01T12:09:25+00:00,ac-7,access_switch,30.61,0.02,27.91,209.66,2.09,22.82,42.01,0.4,47.87,healthy,normal
2025-01-01T12:09:30+00:00,da-8,database,34.11,1.38,41.69,114.42,4.74,30.43,64.68,0.21,52.85,healthy,normal
2025-01-01T12:09:35+00:00,da-8,database,10.34,0.71,60.72,169.53,1.39,44.7,34.11,0.1,52.59,healthy,normal
2025-01-01T12:09:40+00:00,ro-5,router,287.58,77.6,16.25,12.91,69.0,31.75,68.66,24.96,5.96,offline,link_failure
2025-01-01T12:09:45+00:00,da-3,database,156.58,3.47,80.26,80.16,11.5,88.0,97.07,1.64,66.74,warning,device_overload
2025-01-01T12:09:50+00:00,ro-5,router,38.84,0.55,53.48,307.74,1.97,38.75,26.15,0.03,65.77,healthy,normal
2025-01-01T12:09:55+00:00,co-6,core_switch,12.24,0.4,34.19,263.03,5.01,55.43,47.91,0.46,20.51,healthy,normal
2025-01-01T12:10:00+00:00,da-5,database,100.96,5.14,99.39,51.82,18.91,45.53,44.99,5.85,98.56,warning,congestion
2025-01-01T12:10:05+00:00,ac-1,access_switch,117.28,7.66,67.78,175.35,13.72,94.99,90.63,1.76,85.08,warning,device_overload
2025-01-01T12:10:10+00:00,cl-3,client,106.16,5.84,91.01,87.58,18.94,48.76,43.14,4.46,98.59,warning,congestion
2025-01-01T12:10:15+00:00,ac-3,access_switch,14.2,0.42,58.07,295.07,2.11,36.74,65.75,0.66,60.11,healthy,normal
2025-01-01T12:10:20+00:00,co-2,core_switch,30.24,0.79,62.98,183.2,5.51,19.17,64.63,0.76,17.2,healthy,normal
2025-01-01T12:10:25+00:00,ro-4,router,16.21,0.84,57.89,279.38,3.34,24.85,38.47,0.09,62.21,healthy,normal
2025-01-01T12:10:30+00:00,da-6,database,17.44,1.19,30.37,143.09,1.15,24.36,45.43,0.06,52.83,healthy,normal
2025-01-01T12:10:35+00:00,se-8,server,138.4,9.85,99.22,446.9,19.24,91.27,51.28,2.33,98.16,warning,traffic_spike
2025-01-01T12:10:40+00:00,cl-2,client,39.51,1.45,40.48,159.72,2.39,45.15,37.73,0.22,52.94,healthy,normal
2025-01-01T12:10:45+00:00,ro-7,router,498.57,93.58,1.43,0.49,94.85,7.36,4.72,48.82,7.35,warning,device_failure
2025-01-01T12:10:50+00:00,se-2,server,321.94,99.49,9.98,6.27,69.73,9.91,2.55,35.91,5.48,offline,device_failure
2025-01-01T12:10:55+00:00,da-8,database,35.21,0.42,58.63,249.56,5.85,41.96,57.57,0.59,42.64,healthy,normal
2025-01-01T12:11:00+00:00,ac-6,access_switch,234.27,73.08,7.0,4.33,31.73,56.17,58.06,27.76,10.46,offline,link_failure
2025-01-01T12:11:05+00:00,da-6,database,24.78,0.88,50.98,327.13,3.61,51.25,35.88,0.21,21.11,healthy,normal
2025-01-01T12:11:10+00:00,da-2,database,80.8,4.93,97.85,603.06,18.94,72.79,80.0,3.29,92.64,warning,traffic_spike
2025-01-01T12:11:15+00:00,da-1,database,40.92,0.32,49.86,220.95,5.34,36.8,33.21,0.07,62.79,healthy,normal
2025-01-01T12:11:20+00:00,se-8,server,126.06,6.73,91.87,507.15,21.28,96.68,68.38,3.54,96.16,warning,traffic_spike
2025-01-01T12:11:25+00:00,ac-4,access_switch,407.67,95.1,1.78,5.18,47.11,8.49,12.56,66.63,6.62,warning,device_failure
2025-01-01T12:11:30+00:00,cl-6,client,10.39,1.02,53.93,268.76,2.83,27.09,34.55,0.57,21.38,healthy,normal
2025-01-01T12:11:35+00:00,ro-3,router,157.8,4.88,96.85,83.46,28.38,80.82,43.3,1.77,86.21,warning,congestion
2025-01-01T12:11:40+00:00,cl-3,client,122.27,8.72,90.85,94.16,34.11,52.59,47.62,2.51,98.84,warning,congestion
2025-01-01T12:11:45+00:00,se-6,server,250.55,99.89,4.52,2.42,40.39,21.82,31.14,60.21,13.19,warning,link_failure
2025-01-01T12:11:50+00:00,ac-1,access_switch,382.55,90.7,8.26,5.62,35.2,31.16,27.74,25.73,1.83,offline,link_failure
2025-01-01T12:11:55+00:00,da-7,database,257.13,91.88,3.87,2.42,88.77,8.45,6.64,53.12,7.73,offline,device_failure
2025-01-01T12:12:00+00:00,da-1,database,174.94,4.63,48.44,159.68,15.27,97.0,84.76,7.69,86.97,warning,device_overload
2025-01-01T12:12:05+00:00,da-3,database,24.05,0.67,23.21,172.95,0.88,53.88,38.43,0.74,34.53,healthy,normal
2025-01-01T12:12:10+00:00,ro-1,router,41.38,0.03,31.32,308.79,2.18,57.21,37.25,0.66,45.78,healthy,normal
2025-01-01T12:12:15+00:00,cl-2,client,350.24,86.45,18.19,13.29,49.36,28.95,41.18,55.93,3.32,offline,link_failure
2025-01-01T12:12:20+00:00,ro-8,router,21.93,1.46,40.41,158.22,3.87,24.48,30.64,0.08,31.32,healthy,normal
2025-01-01T12:12:25+00:00,ro-4,router,63.96,2.01,64.16,154.04,21.09,90.24,93.14,5.04,71.38,warning,device_overload
2025-01-01T12:12:30+00:00,co-8,core_switch,21.91,0.39,31.16,223.29,3.05,33.8,26.76,0.14,62.25,healthy,normal
2025-01-01T12:12:35+00:00,ro-3,router,421.53,92.42,16.71,11.81,38.85,28.64,40.57,61.65,12.71,warning,link_failure
2025-01-01T12:12:40+00:00,cl-6,client,85.19,5.38,76.8,136.48,18.29,99.84,99.12,6.73,87.16,warning,device_overload
2025-01-01T12:12:45+00:00,co-1,core_switch,113.4,9.17,97.04,813.71,15.16,76.96,52.51,2.84,95.51,warning,traffic_spike
2025-01-01T12:12:50+00:00,ac-3,access_switch,382.1,75.67,9.31,22.95,85.88,55.14,51.61,52.15,0.94,offline,link_failure
2025-01-01T12:12:55+00:00,co-8,core_switch,99.84,7.65,94.6,462.72,13.45,70.02,56.94,3.44,98.11,warning,traffic_spike
2025-01-01T12:13:00+00:00,co-8,core_switch,264.15,92.41,8.04,10.39,44.77,63.63,71.2,43.82,14.73,offline,link_failure
2025-01-01T12:13:05+00:00,ac-4,access_switch,19.79,0.56,43.86,114.01,1.59,25.91,25.74,0.6,15.81,healthy,normal
2025-01-01T12:13:10+00:00,co-8,core_switch,452.73,79.44,13.53,2.33,64.35,62.69,31.07,52.7,14.02,offline,link_failure
2025-01-01T12:13:15+00:00,da-4,database,155.55,4.37,96.81,143.66,24.9,54.9,65.99,6.41,86.42,warning,congestion
2025-01-01T12:13:20+00:00,ac-5,access_switch,11.03,0.3,39.41,122.37,5.57,48.89,57.88,0.51,48.9,healthy,normal
2025-01-01T12:13:25+00:00,se-2,server,135.88,2.16,51.13,118.61,10.28,91.06,97.48,7.05,82.99,warning,device_overload
2025-01-01T12:13:30+00:00,da-2,database,450.46,92.98,9.16,2.66,97.6,5.45,13.06,61.67,4.25,offline,device_failure
2025-01-01T12:13:35+00:00,ac-4,access_switch,28.16,0.92,33.71,138.98,2.0,34.46,54.54,0.21,29.08,healthy,normal
2025-01-01T12:13:40+00:00,cl-7,client,28.26,0.46,40.36,250.04,1.18,53.28,52.46,0.59,64.77,healthy,normal
2025-01-01T12:13:45+00:00,cl-1,client,36.55,1.48,27.56,131.95,2.14,19.5,41.83,0.49,18.47,healthy,normal
2025-01-01T12:13:50+00:00,co-3,core_switch,87.49,5.16,58.58,161.85,18.39,95.66,96.36,6.38,48.55,warning,device_overload
2025-01-01T12:13:55+00:00,se-8,server,41.21,0.11,52.57,183.0,3.12,37.66,52.8,0.11,54.64,healthy,normal
2025-01-01T12:14:00+00:00,co-6,core_switch,161.22,4.41,85.45,69.74,32.2,73.32,65.41,3.08,89.55,warning,congestion
2025-01-01T12:14:05+00:00,cl-2,client,37.99,1.29,24.8,120.91,2.36,41.34,67.36,0.61,63.01,healthy,normal
2025-01-01T12:14:10+00:00,co-1,core_switch,21.19,0.97,39.22,299.29,5.31,32.28,44.39,0.05,26.58,healthy,normal
2025-01-01T12:14:15+00:00,co-4,core_switch,25.77,0.29,32.91,307.07,1.03,41.84,35.3,0.29,15.29,healthy,normal
2025-01-01T12:14:20+00:00,co-7,core_switch,13.05,1.24,27.6,161.33,3.98,15.08,43.22,0.09,54.55,healthy,normal
2025-01-01T12:14:25+00:00,co-1,core_switch,18.34,0.52,50.22,208.11,4.28,54.44,32.98,0.63,25.63,healthy,normal
2025-01-01T12:14:30+00:00,se-1,server,109.48,5.54,99.96,816.16,9.15,90.61,51.79,1.78,93.7,warning,traffic_spike
2025-01-01T12:14:35+00:00,ac-3,access_switch,35.33,1.33,58.29,286.12,4.16,34.67,27.93,0.29,48.38,healthy,normal
2025-01-01T12:14:40+00:00,ac-2,access_switch,11.9,0.01,52.12,255.41,5.28,19.34,33.6,0.67,46.39,healthy,normal
2025-01-01T12:14:45+00:00,co-2,core_switch,291.55,81.63,15.54,14.58,77.71,54.28,40.54,49.65,12.09,offline,link_failure
2025-01-01T12:14:50+00:00,co-5,core_switch,11.23,0.91,60.31,279.88,1.99,23.42,44.12,0.7,19.54,healthy,normal
2025-01-01T12:14:55+00:00,ac-4,access_switch,64.64,2.3,89.63,883.3,13.53,68.78,77.18,4.38,98.02,warning,traffic_spike
2025-01-01T12:15:00+00:00,da-8,database,32.77,0.32,30.84,184.93,2.21,48.98,34.88,0.09,41.32,healthy,normal
2025-01-01T12:15:05+00:00,se-2,server,22.33,1.15,62.25,328.82,3.3,19.41,58.74,0.16,28.53,healthy,normal
2025-01-01T12:15:10+00:00,da-3,database,26.48,0.5,35.1,147.82,2.88,35.86,38.81,0.5,56.47,healthy,normal
2025-01-01T12:15:15+00:00,se-2,server,195.07,5.08,88.9,64.23,24.11,63.27,67.18,5.58,86.74,warning,congestion
2025-01-01T12:15:20+00:00,ac-6,access_switch,113.76,4.29,92.79,881.3,10.46,77.78,53.99,1.85,93.39,warning,traffic_spike
2025-01-01T12:15:25+00:00,ro-4,router,19.12,0.03,55.2,176.94,1.44,43.28,57.47,0.28,46.69,healthy,normal
2025-01-01T12:15:30+00:00,co-5,core_switch,21.16,1.07,43.94,217.92,4.58,59.52,61.51,0.59,50.75,healthy,normal
2025-01-01T12:15:35+00:00,ro-5,router,24.06,0.87,47.49,238.59,3.4,53.75,50.8,0.45,58.31,healthy,normal
2025-01-01T12:15:40+00:00,co-8,core_switch,160.94,6.69,84.68,84.38,12.04,98.25,97.77,4.37,52.06,warning,device_overload
2025-01-01T12:15:45+00:00,da-1,database,130.31,6.01,89.17,710.12,10.31,81.18,65.38,3.59,96.42,warning,traffic_spike
2025-01-01T12:15:50+00:00,da-1,database,192.0,90.92,18.5,2.2,64.69,20.81,61.52,54.49,13.2,offline,link_failure
2025-01-01T12:15:55+00:00,da-6,database,13.52,0.42,43.19,218.85,2.22,20.92,49.2,0.28,66.56,healthy,normal
2025-01-01T12:16:00+00:00,ac-5,access_switch,264.83,89.25,15.79,19.84,58.43,43.63,63.28,44.6,1.26,offline,link_failure
2025-01-01T12:16:05+00:00,ro-6,router,36.69,0.52,35.77,201.45,1.24,42.13,56.74,0.37,61.34,healthy,normal
2025-01-01T12:16:10+00:00,ac-5,access_switch,119.73,5.35,95.62,812.43,10.2,94.76,68.23,1.05,94.48,warning,traffic_spike
2025-01-01T12:16:15+00:00,ro-3,router,17.22,1.03,49.64,194.06,3.72,17.99,32.84,0.49,66.01,healthy,normal
2025-01-01T12:16:20+00:00,co-8,core_switch,142.61,11.31,89.8,139.1,32.25,77.25,65.92,5.78,87.57,warning,congestion
2025-01-01T12:16:25+00:00,se-2,server,61.11,9.92,96.26,537.33,27.32,77.2,58.43,2.52,99.21,warning,traffic_spike
2025-01-01T12:16:30+00:00,cl-5,client,32.51,0.41,55.7,293.74,1.3,41.02,61.79,0.6,51.24,healthy,normal
2025-01-01T12:16:35+00:00,ro-6,router,223.86,8.6,88.29,147.09,30.56,48.61,63.14,1.61,89.11,warning,congestion
2025-01-01T12:16:40+00:00,da-1,database,104.45,7.61,55.25,122.63,22.1,86.72,96.73,1.0,72.54,warning,device_overload
2025-01-01T12:16:45+00:00,ro-2,router,17.02,0.99,50.88,236.74,4.27,44.95,56.34,0.05,22.57,healthy,normal
2025-01-01T12:16:50+00:00,ac-2,access_switch,94.82,7.54,92.35,571.36,18.29,91.49,72.75,1.96,94.41,warning,traffic_spike
2025-01-01T12:16:55+00:00,se-3,server,21.29,0.57,49.96,152.57,0.97,47.86,43.03,0.62,35.01,healthy,normal
2025-01-01T12:17:00+00:00,cl-1,client,17.29,0.23,19.33,188.1,4.58,32.27,37.49,0.03,32.82,healthy,normal
2025-01-01T12:17:05+00:00,se-5,server,163.24,6.26,65.32,58.97,10.45,88.04,94.2,7.54,74.77,warning,device_overload
2025-01-01T12:17:10+00:00,se-7,server,127.76,8.64,84.44,61.26,26.83,65.44,49.34,6.62,91.97,warning,congestion
2025-01-01T12:17:15+00:00,se-1,server,10.64,0.71,62.41,273.99,5.6,48.22,45.09,0.64,57.98,healthy,normal
2025-01-01T12:17:20+00:00,co-2,core_switch,27.13,0.79,27.46,148.69,5.74,16.52,33.4,0.01,45.18,healthy,normal
2025-01-01T12:17:25+00:00,ro-2,router,476.44,93.89,3.99,7.42,50.87,1.37,3.17,83.94,0.12,warning,device_failure
2025-01-01T12:17:30+00:00,se-8,server,29.07,0.3,50.64,116.89,4.28,35.14,66.99,0.19,62.94,healthy,normal
2025-01-01T12:17:35+00:00,se-2,server,113.61,8.71,94.28,153.77,37.42,72.32,42.72,3.99,97.43,warning,congestion
2025-01-01T12:17:40+00:00,da-1,database,40.34,1.25,24.1,227.52,2.12,29.51,25.86,0.53,56.73,healthy,normal
2025-01-01T12:17:45+00:00,cl-5,client,38.91,0.04,47.97,232.46,1.17,37.61,35.54,0.49,60.43,healthy,normal
2025-01-01T12:17:50+00:00,da-1,database,28.93,1.16,21.21,257.78,2.52,25.17,38.62,0.3,34.25,healthy,normal
2025-01-01T12:17:55+00:00,da-1,database,13.42,0.55,32.72,249.9,2.1,17.13,32.68,0.44,61.55,healthy,normal
2025-01-01T12:18:00+00:00,ac-7,access_switch,304.97,92.85,4.95,7.03,53.15,5.92,3.96,77.55,6.32,offline,device_failure
2025-01-01T12:18:05+00:00,se-8,server,105.0,7.76,83.76,136.79,8.03,98.59,87.11,1.6,49.49,warning,device_overload
